transaction_id,wallet_id,tx_hash,direction,asset_symbol,amount,usd_value_at_tx,fee_native,status,submitted_at,confirmed_at,updated_at
129,12,0x21682d542a554ceab27ca4c852662f88bbc3e70bf2bb4093aadc825a,swap,ETH,0.05217793,166.97,0.00261548,confirmed,2026-08-20T17:24:42+00:00,2026-08-20T17:28:53+00:00,2026-08-20T17:28:53+00:00
130,12,,swap,USDC,0.03244502,0.03,0.00824114,pending,2026-06-28T14:58:34+00:00,,2026-06-28T14:58:34+00:00
131,12,0xe7d553a4cb934454be3a1183a1b1c9534ef4fa6227994821b68c5d8e,send,ETH,0.01025913,32.83,0.00147024,failed,2026-07-18T06:52:50+00:00,,2026-07-18T06:52:50+00:00
132,12,0x5d207c1533614ab8a07c794516829e7e19abc18af0804ceebafb48be,send,ETH,0.00106045,3.39,0.00574782,failed,2026-06-12T01:21:12+00:00,,2026-06-12T01:21:12+00:00
133,12,0xf4af6da9226d41e3a10d5fa76d693ee015459e30eda6496392faaf3a,swap,USDC,0.45614567,0.46,0.00705819,confirmed,2026-07-21T06:39:29+00:00,2026-07-21T06:40:53+00:00,2026-07-21T06:40:53+00:00
134,12,0x3448bb25b2184dcc945e98e6935495f55e791ad775504f41a9536fdd,receive,USDC,0.02131389,0.02,0.00354451,failed,2026-04-20T07:03:07+00:00,,2026-04-20T07:03:07+00:00
135,13,0xbe7195a8ffd04c658da2b68569adbbd9b61562916eb946a9ba89b279,send,ETH,0.47187379,1510.0,0.00311736,confirmed,2026-06-21T22:47:18+00:00,2026-06-21T22:51:15+00:00,2026-06-21T22:51:15+00:00
136,13,0xef4842811abd4f41922425c837464fb7023ccb4720784a3db1473764,send,ETH,0.01895137,60.64,0.00060015,confirmed,2026-04-10T01:34:47+00:00,2026-04-10T01:44:04+00:00,2026-04-10T01:44:04+00:00
137,13,,send,ARB,1.04333455,0.94,0.00229865,pending,2026-08-22T03:03:35+00:00,,2026-08-22T03:03:35+00:00
138,13,,receive,ETH,0.17514003,560.45,0.00269932,pending,2026-05-28T08:08:36+00:00,,2026-05-28T08:08:36+00:00
139,13,0x1a123cebc0344c3fbbfcf8ef1da48eda6f0d4de0e170488690e1c9f8,send,ARB,0.39866316,0.36,0.00486113,failed,2026-06-18T10:55:38+00:00,,2026-06-18T10:55:38+00:00
140,13,,swap,ARB,0.25918783,0.23,0.00997108,pending,2026-05-10T12:54:33+00:00,,2026-05-10T12:54:33+00:00
141,13,0xe99ad41f66654319aa11571abb9a8144cf7bb2f14df745ba99fb0657,swap,ETH,0.03313539,106.03,0.00924897,confirmed,2026-07-12T20:49:42+00:00,2026-07-12T20:53:55+00:00,2026-07-12T20:53:55+00:00
142,13,0x24865fb33393495eb3d8825cbab1e7efc202a887fc6d4a93badad182,receive,ARB,0.07645491,0.07,0.00597938,confirmed,2026-04-19T11:11:52+00:00,2026-04-19T11:19:00+00:00,2026-04-19T11:19:00+00:00
143,13,0xe0213b07b42940c898e94a2a05598a51e2fdc6651448400f98a083c3,send,ARB,0.10729974,0.1,0.00924971,confirmed,2026-04-06T18:28:07+00:00,2026-04-06T18:31:05+00:00,2026-04-06T18:31:05+00:00
144,13,0xf062dd3c791b4b10a03d2789ea329716739ae73991b54f08a643f12d,send,ETH,0.01197147,38.31,0.00338558,confirmed,2026-05-17T09:47:49+00:00,2026-05-17T09:54:16+00:00,2026-05-17T09:54:16+00:00
145,13,0x74dc2aaac4e64671b725c0a4555c98181a5f53e61a864aa7a0d25d27,receive,ETH,0.01605489,51.38,0.00553312,failed,2026-08-23T18:22:01+00:00,,2026-08-23T18:22:01+00:00
146,13,0x9ef6aaaee90a4c0d831d8b5925771e70145887feb42644b1858f781e,send,ARB,0.31550358,0.28,0.00262902,confirmed,2026-08-01T01:14:34+00:00,2026-08-01T01:14:57+00:00,2026-08-01T01:14:57+00:00
147,13,0x0989b97410f148ec89ce8d43e6d75d2413510a26a8324ec89aba9215,receive,ARB,0.00857131,0.01,0.00666352,confirmed,2026-04-13T17:47:23+00:00,2026-04-13T17:50:53+00:00,2026-04-13T17:50:53+00:00
148,13,0x803b7127877a47d88d3bcfa1a07800c1f8319388ddcd4fdab3286344,receive,ETH,0.14970842,479.07,0.00489816,confirmed,2026-08-08T05:56:50+00:00,2026-08-08T05:58:45+00:00,2026-08-08T05:58:45+00:00
149,13,0xfa1aa0d560184b859c26916f59c2939b4b8fb7c1d8e141a7b0ca451c,receive,ETH,0.01569139,50.21,0.00565081,failed,2026-07-27T00:22:27+00:00,,2026-07-27T00:22:27+00:00
150,13,0xb13bd985c8a34272b78ad571904c6a9f03a22f736f9348d3bf54b1f1,receive,ETH,1.08810027,3481.92,0.00399466,confirmed,2026-08-18T10:00:13+00:00,2026-08-18T10:00:58+00:00,2026-08-18T10:00:58+00:00
151,13,0x97d982b41cb74097ba914c27de169d7945c9fd9e4a1b4432b83153e4,swap,ARB,0.0664551,0.06,0.00283119,confirmed,2026-05-02T13:21:15+00:00,2026-05-02T13:27:15+00:00,2026-05-02T13:27:15+00:00
152,13,0x2963b49fc70f433a96b55496b12d7987a8f7f0a3ec2e4725ac8bec8f,receive,ETH,0.03237242,103.59,0.00660362,confirmed,2026-04-14T02:38:34+00:00,2026-04-14T02:45:15+00:00,2026-04-14T02:45:15+00:00
153,13,,receive,ETH,0.0696627,222.92,0.00970832,pending,2026-04-19T02:48:39+00:00,,2026-04-19T02:48:39+00:00
154,13,0x502779be8e0f43079a079e3f45c7f3ebe77d42ab5bcd4ebc824a89b9,swap,ETH,0.0420882,134.68,0.00687208,confirmed,2026-07-28T14:52:48+00:00,2026-07-28T15:00:32+00:00,2026-07-28T15:00:32+00:00
155,14,0x2a78e22d058f4f17b0c0a12f657b4769e5c75d6fdba24c2597866514,send,BNB,0.00968759,5.62,0.00659669,confirmed,2026-04-29T23:28:39+00:00,2026-04-29T23:37:40+00:00,2026-04-29T23:37:40+00:00
156,14,0x6ed8b467c40442deb08bcd9e31a8cd214d12e6355d7a4d5780f968ff,send,BNB,6.2195597,3607.34,0.00192294,confirmed,2026-07-21T20:12:18+00:00,2026-07-21T20:17:48+00:00,2026-07-21T20:17:48+00:00
157,14,0xf157065c2a184168bb7dcb36d434a0f637222ec7d4d9435881497a94,swap,USDT,1.31182721,1.31,0.00934431,confirmed,2026-05-01T10:01:31+00:00,2026-05-01T10:07:02+00:00,2026-05-01T10:07:02+00:00
158,14,0x19e23fd8c0c44294b25d7bc7a8a7f0a4026ab7b8a11c4109bf8151ac,swap,BNB,0.02586326,15.0,0.00620777,confirmed,2026-08-04T19:45:50+00:00,2026-08-04T19:48:30+00:00,2026-08-04T19:48:30+00:00
159,14,0xdd5cb916f8f04174b60ea4689620c7df5f42ef1b4f7c47148a4e10ff,send,BNB,0.20802117,120.65,0.00365669,failed,2026-07-29T18:09:41+00:00,,2026-07-29T18:09:41+00:00
160,14,,swap,BNB,0.1380937,80.09,0.00653073,pending,2026-08-14T18:48:38+00:00,,2026-08-14T18:48:38+00:00
161,14,,send,USDT,0.12156474,0.12,0.00041907,pending,2026-05-08T21:13:57+00:00,,2026-05-08T21:13:57+00:00
162,14,0x77edbcf1116b44d0bee292d906f66eb655a7b400c6a0422180e7dd38,send,USDT,0.00747347,0.01,0.00760199,confirmed,2026-08-29T14:50:57+00:00,2026-08-29T14:55:38+00:00,2026-08-29T14:55:38+00:00
163,14,0x23faf1c5b8f34819a2f9d71437191d0c66fd81471400410d821aaa6b,send,USDT,17.08469221,17.08,0.0043328,confirmed,2026-04-16T00:03:27+00:00,2026-04-16T00:11:01+00:00,2026-04-16T00:11:01+00:00
164,14,0x3521f906d62f4a02ab0978e59545cb2956bbdf9e908d4ddd83f3ba96,swap,USDT,0.00034662,0.0,0.00597868,confirmed,2026-08-31T21:15:46+00:00,2026-08-31T21:22:20+00:00,2026-08-31T21:22:20+00:00
165,14,0x6f954ddd373946c1b5d2b1140601498734895d7558ef4c95aad8011b,send,BNB,0.05183094,30.06,0.00879002,confirmed,2026-07-14T03:35:30+00:00,2026-07-14T03:44:28+00:00,2026-07-14T03:44:28+00:00
166,14,0x293cfc6747cf4cb29c50a05fb56f3874979383029f5c4ba4846e8a96,send,USDT,0.02611783,0.03,0.00197952,failed,2026-05-20T20:59:09+00:00,,2026-05-20T20:59:09+00:00
167,14,,send,USDT,0.5040752,0.5,0.00428238,pending,2026-06-27T12:18:34+00:00,,2026-06-27T12:18:34+00:00
168,14,0xa134150bd46640e08902ba6b404724fd385da66497fc4f60a6e5a679,send,BNB,0.09507369,55.14,0.0072542,confirmed,2026-07-31T05:15:10+00:00,2026-07-31T05:24:04+00:00,2026-07-31T05:24:04+00:00
169,14,0x5440318c43ea4e23bce43c480e36e97ee2d2842254084e0a8de88009,send,BNB,0.07868441,45.64,0.0018709,confirmed,2026-04-25T03:15:28+00:00,2026-04-25T03:24:52+00:00,2026-04-25T03:24:52+00:00
170,14,0xbb7703e931c24759a954769dfbade2935009be602cd74831bd5ef471,swap,BNB,0.00838359,4.86,0.00798521,confirmed,2026-07-26T18:54:34+00:00,2026-07-26T19:02:24+00:00,2026-07-26T19:02:24+00:00
171,15,0x0f2e9ece5f2c4790b7f2f93d218ff4b4a371c4979324454ab27aec8c,swap,USDC,0.10305116,0.1,0.00710206,confirmed,2026-08-12T14:45:10+00:00,2026-08-12T14:47:11+00:00,2026-08-12T14:47:11+00:00
172,15,0xbf9798b287314b9ebd381331fcb4b85385a4c569a92a4b37bd39d5df,receive,USDC,1.62194667,1.62,0.00053467,failed,2026-08-27T06:13:03+00:00,,2026-08-27T06:13:03+00:00
173,15,0xb05d50a99a454068b421d6e4599a341fce691408d56041f183d3d6ca,send,USDC,0.59757455,0.6,0.00187078,confirmed,2026-08-13T18:19:50+00:00,2026-08-13T18:29:34+00:00,2026-08-13T18:29:34+00:00
174,15,0x4844ea9845da4d1bbb8363b15f2a3e02b98d959bc4f945908eaeb0e3,receive,USDT,0.00802884,0.01,0.00295893,confirmed,2026-08-26T21:34:50+00:00,2026-08-26T21:42:04+00:00,2026-08-26T21:42:04+00:00
175,15,0x8dc1ebe030f8482299b7967335a9e7729567e006db5d4307bf611320,swap,ETH,0.1321002,422.72,0.00883876,confirmed,2026-08-14T00:02:46+00:00,2026-08-14T00:05:05+00:00,2026-08-14T00:05:05+00:00
176,15,0x41c564307e6b4689aeac3ca1b9ba0d51a6057f5472a24072aaf5c6fe,swap,USDT,0.09682349,0.1,0.00016507,confirmed,2026-08-15T09:21:26+00:00,2026-08-15T09:29:38+00:00,2026-08-15T09:29:38+00:00
177,15,0x4a39f297e9d343ef925b5032cff4e3fcd7e67933d984474bab46bc7e,send,USDT,0.34257789,0.34,0.0005843,failed,2026-08-31T00:40:59+00:00,,2026-08-31T00:40:59+00:00
178,15,0xfaf19b91af484a3e9f7a1fc10280aabc27938dfe40d94249923968b0,receive,ETH,0.26590893,850.91,0.00921181,confirmed,2026-08-13T05:08:54+00:00,2026-08-13T05:14:56+00:00,2026-08-13T05:14:56+00:00
179,15,0x6a6cbd65d4784d84895d97c4edbfec01e9a203d8bd1e4fe4860559b1,swap,ETH,0.02668278,85.38,0.00694598,confirmed,2026-08-10T19:20:45+00:00,2026-08-10T19:27:56+00:00,2026-08-10T19:27:56+00:00
180,15,0xaa0a8e9cbc1e4ad4a04d4f05218c457eeba0e8795ff14dff8f4451b7,swap,USDC,0.01773755,0.02,0.00366587,failed,2026-08-24T01:22:39+00:00,,2026-08-24T01:22:39+00:00
181,15,0xe5e17bb4a23448bd8e67036b8f7a981d779f29ee689e4b3ea9c817e5,send,USDT,0.06547483,0.07,0.00760858,confirmed,2026-08-10T11:39:41+00:00,2026-08-10T11:44:52+00:00,2026-08-10T11:44:52+00:00
182,15,0x7f5fff24130b4f6286f56534f8ffbcf7bd1aec991edd45a09393cdab,swap,ETH,0.05952817,190.49,0.00860814,failed,2026-08-30T02:02:47+00:00,,2026-08-30T02:02:47+00:00
183,15,0xe5eaf20851c7405fb424b3937ae582912d49cb571f1d425081ca7c10,swap,USDT,0.1787102,0.18,0.00067603,failed,2026-08-17T14:33:39+00:00,,2026-08-17T14:33:39+00:00
184,15,0x0e101aa0f15849fb90f9f78bc8ab5a4b846da98c3d214f6bb35c930a,swap,ETH,0.11303754,361.72,0.00294315,failed,2026-08-23T11:37:42+00:00,,2026-08-23T11:37:42+00:00
185,15,0xfc73e199204c4d29bca307e1f197f7f3831cf672265549d0841cd3e3,send,USDC,0.26828981,0.27,0.00618147,confirmed,2026-08-24T09:27:38+00:00,2026-08-24T09:32:08+00:00,2026-08-24T09:32:08+00:00
186,16,,send,ARB,0.03716069,0.03,0.00011565,pending,2026-08-27T14:35:50+00:00,,2026-08-27T14:35:50+00:00
187,16,,swap,ETH,0.37827947,1210.49,0.00998997,pending,2026-08-10T11:47:22+00:00,,2026-08-10T11:47:22+00:00
188,16,0x807515922de64ce2abbe4a04ce3b6560d4d6f9d2126f43b6a18664de,send,ARB,0.23974898,0.22,0.00644212,confirmed,2026-08-19T23:00:46+00:00,2026-08-19T23:06:32+00:00,2026-08-19T23:06:32+00:00
189,16,0xe9c6b757b47943b493b431ea1a580f3b3f85393c875d4c09b27c2193,receive,ETH,0.03554436,113.74,0.00769362,confirmed,2026-08-26T15:46:49+00:00,2026-08-26T15:51:14+00:00,2026-08-26T15:51:14+00:00
190,16,0x4f793359e5e2480b85c49bfa781598d8d794415092264b22b9f7531f,send,ARB,1.00497064,0.9,0.00833722,confirmed,2026-08-12T16:07:51+00:00,2026-08-12T16:13:45+00:00,2026-08-12T16:13:45+00:00
191,16,0x0a3896fd17b44ea1ae46af0d77b6e119060f04dec27d47ec8285f1db,swap,ARB,0.35480464,0.32,0.00466012,confirmed,2026-08-14T14:50:19+00:00,2026-08-14T14:56:10+00:00,2026-08-14T14:56:10+00:00
192,16,0x008824b233944747b13d775085dae4fe99ac6569a6d145a398baafb1,swap,ARB,0.06768316,0.06,0.00065462,failed,2026-08-30T21:50:45+00:00,,2026-08-30T21:50:45+00:00
193,16,0x323e28d9b8294253981465dfa14f0d9454e75bb5a04343058bb8106f,swap,ARB,0.16413391,0.15,0.00688638,confirmed,2026-08-22T13:21:48+00:00,2026-08-22T13:31:31+00:00,2026-08-22T13:31:31+00:00
194,17,0x865f10bd40fe4df3a95c0bf0696cdb0fc1c40f9c66c0481f9cd660ff,receive,ETH,2.09253279,6696.1,0.00195505,confirmed,2026-08-30T05:20:58+00:00,2026-08-30T05:22:10+00:00,2026-08-30T05:22:10+00:00
195,17,0x02aa93fae9b54caba45996586a104e2abe957f0885b547fca59002b4,send,ETH,0.05735341,183.53,0.00377868,confirmed,2026-06-25T07:18:32+00:00,2026-06-25T07:23:59+00:00,2026-06-25T07:23:59+00:00
196,17,0x02c52b8a40b24cbca5b2b1d86bffcc203d361872a38749bea414cd3e,send,USDC,0.02278067,0.02,0.00780012,confirmed,2026-07-13T08:13:02+00:00,2026-07-13T08:22:04+00:00,2026-07-13T08:22:04+00:00
197,17,,receive,ETH,0.02240175,71.69,0.00735117,pending,2026-06-22T22:49:28+00:00,,2026-06-22T22:49:28+00:00
198,17,0xdce4abb140404e32ae0ee309dc07695f1af42803bae94e5aa3a130cf,swap,ETH,0.37732351,1207.44,0.0067995,confirmed,2026-08-03T19:10:58+00:00,2026-08-03T19:16:38+00:00,2026-08-03T19:16:38+00:00
199,17,0x446640b3673a440995c203cb5ec4883628aabe0ebc674465aa758a56,send,USDC,0.00780524,0.01,0.00014069,confirmed,2026-06-26T20:17:41+00:00,2026-06-26T20:18:23+00:00,2026-06-26T20:18:23+00:00
200,17,0x212c22e0cf26404896445e096ba3f7eead16bd8b4caf40d28223552e,send,ETH,0.00077571,2.48,0.00525372,failed,2026-06-18T05:38:19+00:00,,2026-06-18T05:38:19+00:00
201,17,0x5aef6f4e890f4857b7480b9f441305d3d8379ecb9ab247898266d736,send,USDC,0.24731969,0.25,0.0020062,confirmed,2026-08-16T22:35:09+00:00,2026-08-16T22:35:37+00:00,2026-08-16T22:35:37+00:00
202,17,0x1bf05895410748c59f6254f6956dc0d150ccf354f6af47e9b4f25314,receive,USDC,2.33007105,2.33,0.00157828,failed,2026-07-10T19:40:53+00:00,,2026-07-10T19:40:53+00:00
203,17,0x21b2b6051ee94a53a4c28ded0438f5c2fdb1a6387f60432d8b049a9c,receive,ETH,0.02873603,91.96,0.00278342,confirmed,2026-07-10T12:39:41+00:00,2026-07-10T12:40:01+00:00,2026-07-10T12:40:01+00:00
204,17,0x72ecf2fbbf774d43835dabca18ec8c8efc8bf02eee1e49b2bf8706a7,receive,ETH,0.02630833,84.19,0.00545171,confirmed,2026-08-21T08:18:16+00:00,2026-08-21T08:28:08+00:00,2026-08-21T08:28:08+00:00
205,17,0xeb3f48a288f64cdeba51136b841892d5fe9462fea5674b91b1087510,receive,USDC,0.08742174,0.09,0.00187193,confirmed,2026-06-18T21:14:31+00:00,2026-06-18T21:15:05+00:00,2026-06-18T21:15:05+00:00
206,17,0x0d5cd160473b43dfa5c7672d7f2e71b528924d51725d446d937f62a1,send,USDC,0.24181949,0.24,0.0071577,failed,2026-08-10T20:06:17+00:00,,2026-08-10T20:06:17+00:00
207,17,0x6b637728e8f7489eaf5c0800e9650e93beacc7b9b8854524880ebcb8,swap,ETH,0.1181774,378.17,0.00473593,failed,2026-08-18T02:16:56+00:00,,2026-08-18T02:16:56+00:00
208,17,0x67e2c4f5b73446a59f96970be2a67e384dedb229a0124da2b113c3aa,swap,USDC,0.0413373,0.04,0.00265472,confirmed,2026-07-28T04:37:46+00:00,2026-07-28T04:45:47+00:00,2026-07-28T04:45:47+00:00
209,17,,receive,ETH,1.04660041,3349.12,0.0045875,pending,2026-07-19T05:56:23+00:00,,2026-07-19T05:56:23+00:00
210,17,0x810eaf8881934e58b087b543b98a8ab3c12a577339bd4ea984d42c57,send,ETH,0.05254466,168.14,0.00289435,confirmed,2026-06-16T21:33:42+00:00,2026-06-16T21:41:53+00:00,2026-06-16T21:41:53+00:00
211,17,0x8ba829ebfe284aa5ab123c9e3ad5efa425d71296bf8d4db5a045bca7,swap,ETH,0.14169116,453.41,0.0079879,failed,2026-07-17T19:22:27+00:00,,2026-07-17T19:22:27+00:00
212,17,0xee41613388c4477bac8a2dc21317fc79462f1326547c44058532b61e,receive,ETH,1.15872966,3707.93,0.00594631,failed,2026-07-15T14:22:22+00:00,,2026-07-15T14:22:22+00:00
213,18,0x859bc8e60abd4467a604eba26501e1fad7c8af5943064707ae723678,receive,BNB,1.89409495,1098.58,0.00216156,failed,2026-06-05T16:09:28+00:00,,2026-06-05T16:09:28+00:00
214,18,,swap,USDT,0.19215961,0.19,0.00243793,pending,2026-08-12T02:35:45+00:00,,2026-08-12T02:35:45+00:00
215,18,0xe9ebd00180584b399b1a0527df33aab3d9252bc9d1c142a09bebb4f3,receive,USDT,0.00511255,0.01,0.00559537,confirmed,2026-08-26T00:28:19+00:00,2026-08-26T00:38:11+00:00,2026-08-26T00:38:11+00:00
216,19,0x8a2bced884c34844ab2203f64c1e26443e3e20000b12418cae5dc8f4,swap,ETH,0.39534111,1265.09,0.0077363,confirmed,2026-05-23T22:54:20+00:00,2026-05-23T23:01:20+00:00,2026-05-23T23:01:20+00:00
217,19,0x2e763be2a16947278955f26449a9129ec613b9e4275a49e78dcbd972,swap,ETH,0.03255929,104.19,0.00298588,confirmed,2026-07-02T07:43:42+00:00,2026-07-02T07:52:13+00:00,2026-07-02T07:52:13+00:00
218,19,0x85f42cd910624ac6b89765d284c062894e20d046c3974d329514334f,receive,ARB,0.00509947,0.0,0.00306738,failed,2026-08-17T06:38:58+00:00,,2026-08-17T06:38:58+00:00
219,19,0xb2bf2601050a4cb1aa700a39286e884f089a3c128cf6432ea8fa7d68,send,ARB,0.2956294,0.27,0.0085398,confirmed,2026-08-29T16:50:57+00:00,2026-08-29T16:58:27+00:00,2026-08-29T16:58:27+00:00
220,19,0x66d07de179604a0f914b309bf57a5e145c3012d9a16048faacea975b,swap,ETH,0.07640842,244.51,0.00324946,confirmed,2026-05-01T20:43:46+00:00,2026-05-01T20:53:13+00:00,2026-05-01T20:53:13+00:00
221,19,,send,ARB,0.10208897,0.09,0.00480123,pending,2026-07-03T01:48:15+00:00,,2026-07-03T01:48:15+00:00
222,19,0x788298e7412b4adbb10165c37a6952224e1e7cf56fa34824b632af91,receive,ARB,0.85335153,0.77,0.00162725,failed,2026-05-26T07:04:33+00:00,,2026-05-26T07:04:33+00:00
223,19,0x21a7a7b0887f4a2e9ae31a4192eb73f02392acfad2994373bfde5af1,receive,ETH,0.59422548,1901.52,0.00975225,confirmed,2026-08-27T20:36:34+00:00,2026-08-27T20:38:56+00:00,2026-08-27T20:38:56+00:00
224,19,0x000c67b178824e2584f7b1537d53a67b1052f3361cc14b16a8703f53,receive,ARB,0.29377278,0.26,0.0055653,confirmed,2026-05-16T02:38:10+00:00,2026-05-16T02:40:35+00:00,2026-05-16T02:40:35+00:00
225,19,,send,ARB,0.02636101,0.02,0.00582159,pending,2026-07-16T03:14:26+00:00,,2026-07-16T03:14:26+00:00
226,19,0xc2c7b95198a44f0dba7008de3e1e427ff4608527b6774708967c968e,receive,ARB,0.06897023,0.06,0.00043127,failed,2026-06-04T17:12:36+00:00,,2026-06-04T17:12:36+00:00
227,19,0xc389b6d0c6a7451494ef951f3120dd46421087208b504326937a7fa1,receive,ARB,0.29899297,0.27,0.0096212,failed,2026-04-27T02:20:20+00:00,,2026-04-27T02:20:20+00:00
228,19,0x165c0e68c118480288dc706ba624be98a91bc89e8a2a4a95bf8f8191,swap,ARB,0.11877595,0.11,0.00097562,confirmed,2026-05-05T06:59:47+00:00,2026-05-05T07:08:51+00:00,2026-05-05T07:08:51+00:00
229,19,0x163fbe95d9bb41429ec93745e6e3bdda349a261df3964a00bc714df4,swap,ARB,7.55838875,6.8,0.00780742,confirmed,2026-07-20T11:39:33+00:00,2026-07-20T11:48:50+00:00,2026-07-20T11:48:50+00:00
230,19,,receive,ARB,0.197826,0.18,0.00960975,pending,2026-07-19T18:57:44+00:00,,2026-07-19T18:57:44+00:00
231,19,0xab302f7f988040a59a284636b9662312ed4d887d817d4c839432bfcc,receive,ETH,0.7140879,2285.08,0.00729702,confirmed,2026-06-15T22:53:39+00:00,2026-06-15T22:56:35+00:00,2026-06-15T22:56:35+00:00
232,19,0x6e3a268a4c0848098c62234a68d6d5b92320e43ad40142339926fe9d,swap,ARB,0.25351762,0.23,0.00990461,confirmed,2026-08-07T04:56:12+00:00,2026-08-07T04:57:19+00:00,2026-08-07T04:57:19+00:00
233,19,0xd970aeca81d54b28b38bebc5318799420f4e9dda2e894348bec64b13,receive,ARB,0.0074668,0.01,0.0025953,confirmed,2026-08-18T23:24:12+00:00,2026-08-18T23:29:10+00:00,2026-08-18T23:29:10+00:00
234,19,0x3f710fdf81ee43dead16b6d52e9882b2b296a0ca499347bdae4255b1,send,ARB,0.0087844,0.01,0.00662564,confirmed,2026-08-17T07:42:03+00:00,2026-08-17T07:46:49+00:00,2026-08-17T07:46:49+00:00
235,19,0xb087fc1fa7c84373ad4330e01d0f8ed2516f8fa8fe49459ebea6fc00,send,ETH,0.10456805,334.62,0.0034942,confirmed,2026-06-30T13:06:48+00:00,2026-06-30T13:11:20+00:00,2026-06-30T13:11:20+00:00
236,20,0x0898a7eedcf14445a756b129c6eacf638905d5a511ea4b369da9e199,receive,MATIC,14.66174806,8.8,0.00772664,failed,2026-05-20T03:44:05+00:00,,2026-05-20T03:44:05+00:00
237,21,0x4bbca948a09b47de8187d178f16b0cbd97460507d668490bb1cfd20d,send,USDC,0.01692873,0.02,0.00061998,confirmed,2026-08-08T14:00:30+00:00,2026-08-08T14:04:10+00:00,2026-08-08T14:04:10+00:00
238,21,,swap,USDC,0.00923511,0.01,0.00241325,pending,2026-08-13T05:03:50+00:00,,2026-08-13T05:03:50+00:00
239,21,,swap,USDC,0.0783808,0.08,0.00686048,pending,2026-07-29T20:27:28+00:00,,2026-07-29T20:27:28+00:00
240,23,,send,USDC,0.06250032,0.06,0.0026279,pending,2026-07-20T20:26:48+00:00,,2026-07-20T20:26:48+00:00
241,23,,send,MATIC,0.95576151,0.57,0.00524753,pending,2026-07-28T02:23:49+00:00,,2026-07-28T02:23:49+00:00
242,23,0x1908cca2207844a3a7354dc573896286174a9312746c4475a03112f1,send,MATIC,4.58418865,2.75,0.00417136,confirmed,2026-06-17T01:57:38+00:00,2026-06-17T02:07:03+00:00,2026-06-17T02:07:03+00:00
243,23,0x4afabb42a16448fb84ce7eebfd80a87d760cd4d77d6d4cdc945861dc,send,USDC,0.03532262,0.04,0.00043701,confirmed,2026-08-23T03:23:50+00:00,2026-08-23T03:31:31+00:00,2026-08-23T03:31:31+00:00
244,23,0xfaf6d796853d4feda632c191a220204f69a0b9ae11794d74a861812e,swap,MATIC,0.30460132,0.18,0.00138608,confirmed,2026-05-30T23:57:56+00:00,2026-05-31T00:01:43+00:00,2026-05-31T00:01:43+00:00
245,23,0x1dfd4d7d01144c07b6eb5a3f22ddbc5bc9528c3230204c318fa0b911,send,MATIC,0.02766166,0.02,0.00642393,confirmed,2026-08-31T01:33:36+00:00,2026-08-31T01:35:34+00:00,2026-08-31T01:35:34+00:00
246,23,,receive,USDC,0.00303626,0.0,0.00779335,pending,2026-07-05T19:31:44+00:00,,2026-07-05T19:31:44+00:00
247,23,,send,USDC,0.49933867,0.5,0.00496805,pending,2026-07-26T11:27:39+00:00,,2026-07-26T11:27:39+00:00
248,23,0xc582588d61894bf7b2b24883f2fa4182da3308019dc041bb8100a22e,send,USDC,0.01542044,0.02,0.00545226,failed,2026-06-21T02:40:27+00:00,,2026-06-21T02:40:27+00:00
249,23,0x595f0a9c2d774ef1989c263052d2f4fbdc879ac448ea48eab520959c,send,USDC,0.30856504,0.31,0.00079708,confirmed,2026-08-04T21:16:32+00:00,2026-08-04T21:18:25+00:00,2026-08-04T21:18:25+00:00
250,23,,swap,MATIC,0.66923637,0.4,0.00010859,pending,2026-06-30T19:21:07+00:00,,2026-06-30T19:21:07+00:00
251,23,,receive,USDC,0.02273931,0.02,0.00578894,pending,2026-05-20T11:48:54+00:00,,2026-05-20T11:48:54+00:00
252,23,,send,USDC,0.03314752,0.03,0.00544727,pending,2026-08-21T05:20:49+00:00,,2026-08-21T05:20:49+00:00
253,23,,receive,USDC,0.00825595,0.01,0.00340105,pending,2026-05-13T18:54:06+00:00,,2026-05-13T18:54:06+00:00
254,23,,receive,MATIC,0.00661851,0.0,0.00089652,pending,2026-07-10T22:46:10+00:00,,2026-07-10T22:46:10+00:00
255,23,0xa6b6fb4cc48e42f69a6e1e2957cfd53a6e21f939f7be4582a69b5ee5,swap,MATIC,42.66253311,25.6,0.00199093,confirmed,2026-08-10T09:33:46+00:00,2026-08-10T09:37:18+00:00,2026-08-10T09:37:18+00:00
256,23,0xc50d734e847a4fbc84910fadac8d23ec3c10961ba34a40458356a8f1,swap,USDC,0.00279791,0.0,0.0019757,confirmed,2026-07-27T21:30:29+00:00,2026-07-27T21:36:41+00:00,2026-07-27T21:36:41+00:00
257,23,0x3f15e0ed9f4942d2a46ce7059cf2d5d17838df40bfe2433da5d687db,swap,MATIC,0.13010319,0.08,0.00646974,confirmed,2026-05-20T01:51:15+00:00,2026-05-20T01:51:45+00:00,2026-05-20T01:51:45+00:00
258,23,0x7267ea422a6b4c849af9085bf2925785e3184974e63d4fe883bdaacb,swap,USDC,0.05885907,0.06,0.00052386,failed,2026-08-18T04:11:06+00:00,,2026-08-18T04:11:06+00:00
